,ids,growth,status
269,{'AAFOLC_21250'},0.04447377605182245,optimal
270,{'AAFOLC_13170'},2.9165629091086315e-17,optimal
271,{'AAFOLC_01225'},0.0,optimal
272,{'AAFOLC_06640'},0.04447377605181728,optimal
273,{'AAFOLC_02730'},-1.2678111093978203e-16,optimal
274,{'AAFOLC_22070'},0.04447377605182209,optimal
275,{'AAFOLC_10570'},0.04447377605182245,optimal
276,{'AAFOLC_10025'},0.04447377605182245,optimal
277,{'AAFOLC_12895'},0.04447377605182245,optimal
278,{'AAFOLC_11255'},0.04447377605182245,optimal
279,{'AAFOLC_05615'},0.04447377605182245,optimal
280,{'AAFOLC_17250'},0.04447377605182245,optimal
281,{'AAFOLC_05110'},0.04447377605182245,optimal
282,{'AAFOLC_15205'},0.04447377605182245,optimal
283,{'AAFOLC_20670'},0.04447377605182245,optimal
284,{'AAFOLC_10840'},0.04447377605182245,optimal
285,{'AAFOLC_18165'},0.04447377605182245,optimal
286,{'AAFOLC_10020'},0.04447377605182245,optimal
287,{'AAFOLC_16700'},0.04393739739569559,optimal
288,{'AAFOLC_09245'},0.04447377605182073,optimal
289,{'AAFOLC_10790'},0.0444737760518264,optimal
290,{'AAFOLC_08735'},0.0444737760518264,optimal
291,{'AAFOLC_04550'},0.0444737760518264,optimal
292,{'AAFOLC_14475'},0.0444737760518264,optimal
293,{'AAFOLC_07075'},0.0444737760518264,optimal
294,{'AAFOLC_01860'},0.0444737760518264,optimal
295,{'AAFOLC_22080'},1.5707248300936463e-16,optimal
296,{'AAFOLC_20175'},0.04447377605182369,optimal
297,{'AAFOLC_20160'},0.0444737760518264,optimal
298,{'AAFOLC_02560'},0.0444737760518264,optimal
299,{'AAFOLC_09690'},0.04447377605195515,optimal
300,{'AAFOLC_02470'},0.04447377605182079,optimal
301,{'AAFOLC_09955'},0.04447377605182079,optimal
302,{'AAFOLC_02700'},0.04447377605182079,optimal
303,{'AAFOLC_09460'},0.04447377605182079,optimal
304,{'AAFOLC_19785'},0.04447377605182079,optimal
305,{'AAFOLC_14515'},0.04447377605182079,optimal
306,{'AAFOLC_09250'},-2.563257316871452e-16,optimal
307,{'AAFOLC_10540'},0.04447377605182256,optimal
308,{'AAFOLC_07880'},1.080907526801874e-16,optimal
309,{'AAFOLC_19130'},0.044473776051823066,optimal
310,{'AAFOLC_15385'},0.044473776051823455,optimal
311,{'AAFOLC_07790'},0.044473776051823455,optimal
312,{'AAFOLC_16655'},0.044473776051823455,optimal
313,{'AAFOLC_14510'},0.044473776051823455,optimal
314,{'AAFOLC_00700'},0.044473776051823455,optimal
315,{'AAFOLC_19960'},0.044473776051823455,optimal
316,{'AAFOLC_21480'},0.044473776051823455,optimal
317,{'AAFOLC_06970'},0.044473776051823455,optimal
318,{'AAFOLC_06510'},0.044473776051823455,optimal
319,{'AAFOLC_22395'},0.044473776051823455,optimal
320,{'AAFOLC_17170'},0.044473776051823455,optimal
321,{'AAFOLC_04325'},0.044473776051823455,optimal
322,{'AAFOLC_13715'},-1.4138466814633855e-16,optimal
323,{'AAFOLC_19445'},0.04447377605182221,optimal
324,{'AAFOLC_12280'},-1.039335272941796e-16,optimal
325,{'AAFOLC_10690'},0.04447377605180025,optimal
326,{'AAFOLC_19090'},0.04447377605181983,optimal
327,{'AAFOLC_02415'},0.04447377605181983,optimal
328,{'AAFOLC_02455'},0.04447377605181983,optimal
329,{'AAFOLC_02055'},0.04447377605181983,optimal
330,{'AAFOLC_10560'},0.04447377605181983,optimal
331,{'AAFOLC_12985'},0.04447377605181983,optimal
332,{'AAFOLC_19255'},0.04447377605181972,optimal
333,{'AAFOLC_00740'},0.04447377605182235,optimal
334,{'AAFOLC_16740'},0.04447377605182235,optimal
335,{'AAFOLC_18595'},0.04447377605182235,optimal
336,{'AAFOLC_14895'},0.04447377605182235,optimal
337,{'AAFOLC_16890'},0.04447377605182235,optimal
338,{'AAFOLC_04680'},0.04447377605182235,optimal
339,{'AAFOLC_18265'},0.04445960949686217,optimal
340,{'AAFOLC_14520'},0.04447377605182545,optimal
341,{'AAFOLC_15715'},-2.853120998326521e-17,optimal
342,{'AAFOLC_07380'},0.04447377605182256,optimal
343,{'AAFOLC_17710'},0.04447377605182235,optimal
344,{'AAFOLC_19425'},0.04447276588688497,optimal
345,{'AAFOLC_21240'},0.04447377605182326,optimal
346,{'AAFOLC_01275'},0.04447377605182275,optimal
347,{'AAFOLC_16915'},0.044473776051823795,optimal
348,{'AAFOLC_07675'},0.044473776051823795,optimal
349,{'AAFOLC_16685'},0.044473776051823795,optimal
350,{'AAFOLC_13310'},4.890288073331062e-14,optimal
351,{'AAFOLC_10130'},0.04447377605182365,optimal
352,{'AAFOLC_17260'},0.044473776051820305,optimal
353,{'AAFOLC_08385'},0.044473776051820305,optimal
354,{'AAFOLC_20950'},0.044473776051820305,optimal
355,{'AAFOLC_17060'},0.044473776051820305,optimal
356,{'AAFOLC_19600'},0.044473776051820305,optimal
357,{'AAFOLC_09810'},-2.41965912945936e-15,optimal
358,{'AAFOLC_05865'},7.047372780431666e-17,optimal
359,{'AAFOLC_14890'},0.04447377605182228,optimal
360,{'AAFOLC_13655'},0.044473776051827375,optimal
361,{'AAFOLC_17330'},0.044473776051827375,optimal
362,{'AAFOLC_10975'},0.044473776051827375,optimal
363,{'AAFOLC_21450'},0.044473776051827375,optimal
364,{'AAFOLC_07505'},0.044473776051827375,optimal
365,{'AAFOLC_06815'},0.044473776051827375,optimal
366,{'AAFOLC_14465'},0.044473776051827375,optimal
367,{'AAFOLC_04145'},0.044473776051827375,optimal
368,{'AAFOLC_09175'},0.044473776051827375,optimal
369,{'AAFOLC_13835'},0.044473776051827375,optimal
370,{'AAFOLC_08155'},0.044473776051827375,optimal
371,{'AAFOLC_16425'},-5.057038369609683e-17,optimal
372,{'AAFOLC_05145'},0.044473776051822185,optimal
373,{'AAFOLC_07940'},0.044473776051827375,optimal
374,{'AAFOLC_17155'},0.04447377605182336,optimal
375,{'AAFOLC_13000'},0.04447377605182336,optimal
376,{'AAFOLC_17620'},0.04447377605182336,optimal
377,{'AAFOLC_20220'},0.04447377605182336,optimal
378,{'AAFOLC_07215'},0.04447377605182336,optimal
379,{'AAFOLC_15085'},0.04447377605182336,optimal
380,{'AAFOLC_00205'},0.04447377605182336,optimal
381,{'AAFOLC_10765'},0.04447377605182336,optimal
382,{'AAFOLC_13815'},0.04447377605182336,optimal
383,{'AAFOLC_06175'},0.04447377605182336,optimal
384,{'AAFOLC_18500'},0.04447377605182336,optimal
385,{'AAFOLC_00285'},0.04447377605182336,optimal
386,{'AAFOLC_08115'},0.04447377605182336,optimal
387,{'AAFOLC_02905'},0.04447377605182336,optimal
388,{'AAFOLC_20975'},0.04447377605182336,optimal
389,{'AAFOLC_05900'},0.04447377605182336,optimal
390,{'AAFOLC_05645'},1.376379753282249e-16,optimal
391,{'AAFOLC_03910'},0.044163774078599886,optimal
392,{'AAFOLC_12885'},0.04447377605181982,optimal
393,{'AAFOLC_09940'},0.04447377605182285,optimal
