,ids,growth,status
313,{'AAFOLC_15050'},0.10879416865747066,optimal
314,{'AAFOLC_05570'},0.10879416865747066,optimal
315,{'AAFOLC_14300'},0.10879416865747066,optimal
316,{'AAFOLC_00310'},0.10879416865747066,optimal
317,{'AAFOLC_20395'},0.10879416865747066,optimal
318,{'AAFOLC_03585'},0.10879416865747066,optimal
319,{'AAFOLC_03490'},0.10879416865747066,optimal
320,{'AAFOLC_17370'},0.10879416865747066,optimal
321,{'AAFOLC_06510'},0.10879416865747066,optimal
322,{'AAFOLC_05560'},0.10879416865747066,optimal
323,{'AAFOLC_03190'},2.795499066733755e-16,optimal
324,{'AAFOLC_06590'},0.10879416865747837,optimal
325,{'AAFOLC_17240'},6.80605525119152e-16,optimal
326,{'AAFOLC_04155'},0.10879416865747758,optimal
327,{'AAFOLC_00770'},0.10879416865747758,optimal
328,{'AAFOLC_13170'},-1.878382318915571e-16,optimal
329,{'AAFOLC_21480'},0.10879416865747794,optimal
330,{'AAFOLC_02270'},0.10879416865747946,optimal
331,{'AAFOLC_02465'},0.10879416865747946,optimal
332,{'AAFOLC_17480'},0.10879416865747886,optimal
333,{'AAFOLC_20345'},0.10879416865747886,optimal
334,{'AAFOLC_05910'},0.10879416865747886,optimal
335,{'AAFOLC_14465'},0.10879416865747886,optimal
336,{'AAFOLC_07305'},0.10879416865747886,optimal
337,{'AAFOLC_19090'},0.10879416865747886,optimal
338,{'AAFOLC_03950'},0.10879416865747886,optimal
339,{'AAFOLC_04550'},0.10879416865747886,optimal
340,{'AAFOLC_17315'},0.10879416865747886,optimal
341,{'AAFOLC_01100'},0.10879416865747886,optimal
342,{'AAFOLC_16245'},0.10879416865747886,optimal
343,{'AAFOLC_02815'},0.10879416865747886,optimal
344,{'AAFOLC_03660'},-3.569967727754317e-17,optimal
345,{'AAFOLC_16625'},0.10879416865747794,optimal
346,{'AAFOLC_09635'},0.10454216870260756,optimal
347,{'AAFOLC_09685'},0.1087941686574795,optimal
348,{'AAFOLC_07645'},0.10879416865747867,optimal
349,{'AAFOLC_17025'},0.10879416865747867,optimal
350,{'AAFOLC_15925'},0.10879416865747867,optimal
351,{'AAFOLC_19155'},0.10879416865747867,optimal
352,{'AAFOLC_16100'},0.10879416865747867,optimal
353,{'AAFOLC_12290'},0.10879416865747867,optimal
354,{'AAFOLC_11000'},0.10879416865747867,optimal
355,{'AAFOLC_10950'},0.10879416865747867,optimal
356,{'AAFOLC_20310'},0.10879416865747867,optimal
357,{'AAFOLC_09180'},0.10879416865747867,optimal
358,{'AAFOLC_06360'},0.10879416865747867,optimal
359,{'AAFOLC_03235'},-2.03097481286225e-17,optimal
360,{'AAFOLC_17185'},0.10879416865747807,optimal
361,{'AAFOLC_17660'},0.10879416865747867,optimal
362,{'AAFOLC_13675'},0.10879416865747867,optimal
363,{'AAFOLC_06425'},0.10879416865747867,optimal
364,{'AAFOLC_02920'},-4.671439135820393e-17,optimal
365,{'AAFOLC_05300'},0.10879416865747803,optimal
366,{'AAFOLC_11125'},0.10879416865747911,optimal
367,{'AAFOLC_22455'},0.10879416865747911,optimal
368,{'AAFOLC_15875'},0.10879416865747911,optimal
369,{'AAFOLC_14155'},0.10879416865747911,optimal
370,{'AAFOLC_04000'},0.10879416865747911,optimal
371,{'AAFOLC_18690'},0.10879416865747911,optimal
372,{'AAFOLC_04185'},0.10879416865747911,optimal
373,{'AAFOLC_08495'},0.10879416865747911,optimal
374,{'AAFOLC_15605'},7.157654270216289e-17,optimal
375,{'AAFOLC_09265'},0.10879416865747832,optimal
376,{'AAFOLC_13835'},0.10879416865747911,optimal
377,{'AAFOLC_08110'},0.10879416865747911,optimal
378,{'AAFOLC_03810'},0.10879416865747911,optimal
379,{'AAFOLC_18205'},0.10879416865747911,optimal
380,{'AAFOLC_22450'},1.7429601297646195e-16,optimal
381,{'AAFOLC_07520'},0.10778491671518417,optimal
382,{'AAFOLC_01285'},0.10879416865746971,optimal
383,{'AAFOLC_02805'},0.10879416865747926,optimal
384,{'AAFOLC_12265'},0.10879416865747926,optimal
385,{'AAFOLC_04325'},0.10879416865747926,optimal
386,{'AAFOLC_07510'},0.10879416865747926,optimal
387,{'AAFOLC_17910'},,infeasible
388,{'AAFOLC_10840'},0.10879416865748899,optimal
389,{'AAFOLC_06715'},0.10879416865748004,optimal
390,{'AAFOLC_11140'},0.10879416865748004,optimal
391,{'AAFOLC_17365'},0.10879416865748004,optimal
392,{'AAFOLC_02560'},0.10879416865748004,optimal
393,{'AAFOLC_08645'},0.10879416865748004,optimal
394,{'AAFOLC_04680'},0.10879416865748004,optimal
395,{'AAFOLC_06480'},-1.6383182803811898e-16,optimal
396,{'AAFOLC_02490'},0.10879416865747754,optimal
397,{'AAFOLC_07345'},0.1087941686574783,optimal
398,{'AAFOLC_02450'},0.1087941686574783,optimal
399,{'AAFOLC_10020'},0.1087941686574783,optimal
400,{'AAFOLC_21405'},0.1087941686574783,optimal
401,{'AAFOLC_08635'},0.1087941686574783,optimal
402,{'AAFOLC_19255'},0.1087941686574783,optimal
403,{'AAFOLC_10740'},0.10879416865747982,optimal
404,{'AAFOLC_22485'},0.10879416865747982,optimal
405,{'AAFOLC_21315'},0.1087941686574809,optimal
406,{'AAFOLC_20350'},0.1087941686574809,optimal
407,{'AAFOLC_11030'},0.1087941686574809,optimal
408,{'AAFOLC_03395'},0.1087941686574809,optimal
409,{'AAFOLC_10780'},0.1087941686574809,optimal
410,{'AAFOLC_00365'},-4.2061209240612014e-17,optimal
411,{'AAFOLC_05110'},0.10879416865747941,optimal
412,{'AAFOLC_08485'},0.10879416865748082,optimal
413,{'AAFOLC_06670'},0.10879416865747805,optimal
414,{'AAFOLC_13235'},3.5981855718218235e-16,optimal
415,{'AAFOLC_08170'},0.10879416865747875,optimal
416,{'AAFOLC_04810'},0.10879416865747805,optimal
417,{'AAFOLC_09435'},0.10879416865747805,optimal
418,{'AAFOLC_10875'},0.10879416865747805,optimal
419,{'AAFOLC_22125'},0.10879416865747805,optimal
420,{'AAFOLC_06690'},0.10879416865747805,optimal
421,{'AAFOLC_10275'},0.10879416865747805,optimal
422,{'AAFOLC_01225'},-4.04320387260803e-16,optimal
423,{'AAFOLC_08950'},0.10879416865747696,optimal
424,{'AAFOLC_17045'},0.10879416865747805,optimal
425,{'AAFOLC_00800'},0.10879416865747805,optimal
426,{'AAFOLC_01060'},-3.2750037134189355e-16,optimal
427,{'AAFOLC_21930'},0.10879416865747805,optimal
428,{'AAFOLC_15380'},3.8811841130850974e-16,optimal
429,{'AAFOLC_20925'},0.10879416865747775,optimal
430,{'AAFOLC_08340'},1.615909292014426e-17,optimal
431,{'AAFOLC_05775'},0.0,optimal
432,{'AAFOLC_21310'},0.1087941686574778,optimal
433,{'AAFOLC_14565'},0.10879416865748068,optimal
434,{'AAFOLC_18495'},0.10879416865747943,optimal
