,carbon_source,flux_minimum,carbon_yield_minimum,mass_yield_minimum,flux_maximum,carbon_yield_maximum,mass_yield_maximum,EX_co2_e,EX_o2_e
313,EX_co2_e,0.0,0.0,,0.010989723441081588,25.228468479595865,,-0.5249364791288567,-7.437406440168256
314,EX_co2_e,0.0,0.0,,0.010989723441081782,25.228468479596312,,-0.5249364791288567,-7.081172033473546
315,EX_co2_e,0.0,0.0,,0.010989723441081414,25.22846847959546,,-0.5249364791288567,-6.7249376267788366
316,EX_co2_e,0.0,0.0,,0.010989723441082455,25.228468479597858,,-0.5249364791288567,-6.368703220084127
317,EX_co2_e,0.0,0.0,,0.010396332048507283,23.866254396240254,,-0.5249364791288567,-6.012468813389417
318,EX_co2_e,,,,,,,-0.5249364791288567,-5.656234406694708
319,EX_co2_e,,,,,,,-0.5249364791288567,-5.299999999999998
320,EX_co2_e,,,,,,,-0.39370235934664244,-12.06845372719948
321,EX_co2_e,,,,,,,-0.39370235934664244,-11.71221932050477
322,EX_co2_e,0.0,3.220981609865734e-26,,0.008242292580814473,25.22846847960588,,-0.39370235934664244,-11.35598491381006
323,EX_co2_e,0.0,0.0,,0.008242292580814629,25.22846847960635,,-0.39370235934664244,-10.999750507115351
324,EX_co2_e,0.0,0.0,,0.008242292580813517,25.22846847960297,,-0.39370235934664244,-10.64351610042064
325,EX_co2_e,0.0,0.0,,0.00824229258081188,25.228468479597957,,-0.39370235934664244,-10.287281693725932
326,EX_co2_e,0.0,0.0,,0.008242292580811557,25.22846847959697,,-0.39370235934664244,-9.931047287031223
327,EX_co2_e,0.0,0.0,,0.008242292580811392,25.228468479596472,,-0.39370235934664244,-9.574812880336513
328,EX_co2_e,0.0,0.0,,0.00824229258081221,25.228468479598973,,-0.39370235934664244,-9.218578473641802
329,EX_co2_e,0.0,0.0,,0.008242292580815196,25.228468479608082,,-0.39370235934664244,-8.862344066947093
330,EX_co2_e,0.0,0.0,,0.008242292580814868,25.228468479607077,,-0.39370235934664244,-8.506109660252385
331,EX_co2_e,0.0,0.0,,0.008242292580814457,25.228468479605834,,-0.39370235934664244,-8.149875253557674
332,EX_co2_e,0.0,0.0,,0.008242292580815245,25.22846847960823,,-0.39370235934664244,-7.793640846862965
333,EX_co2_e,0.0,0.0,,0.008242292580815968,25.228468479610473,,-0.39370235934664244,-7.437406440168256
334,EX_co2_e,0.0,0.0,,0.008242292580814497,25.22846847960595,,-0.39370235934664244,-7.081172033473546
335,EX_co2_e,0.0,0.0,,0.00824229258081307,25.228468479601595,,-0.39370235934664244,-6.7249376267788366
336,EX_co2_e,0.0,0.0,,0.008242292580814952,25.228468479607344,,-0.39370235934664244,-6.368703220084127
337,EX_co2_e,0.0,0.0,,0.008242292580814497,25.22846847960595,,-0.39370235934664244,-6.012468813389417
338,EX_co2_e,0.0,0.0,,0.0011552965692393806,3.536196124546262,,-0.39370235934664244,-5.656234406694708
339,EX_co2_e,,,,,,,-0.39370235934664244,-5.299999999999998
340,EX_co2_e,,,,,,,-0.26246823956442844,-12.06845372719948
341,EX_co2_e,,,,,,,-0.26246823956442844,-11.71221932050477
342,EX_co2_e,0.0,8.659396447567589e-29,,0.00549486172054871,25.2284684796322,,-0.26246823956442844,-11.35598491381006
343,EX_co2_e,0.0,0.0,,0.0054948617205427775,25.228468479604945,,-0.26246823956442844,-10.999750507115351
344,EX_co2_e,0.0,0.0,,0.00549486172054529,25.228468479616478,,-0.26246823956442844,-10.64351610042064
345,EX_co2_e,0.0,0.0,,0.0054948617205446545,25.228468479613554,,-0.26246823956442844,-10.287281693725932
346,EX_co2_e,0.0,0.0,,0.005494861720542958,25.228468479605777,,-0.26246823956442844,-9.931047287031223
347,EX_co2_e,0.0,0.0,,0.00549486172054221,25.228468479602338,,-0.26246823956442844,-9.574812880336513
348,EX_co2_e,0.0,0.0,,0.00549486172054118,25.228468479597623,,-0.26246823956442844,-9.218578473641802
349,EX_co2_e,0.0,0.0,,0.0054948617205445305,25.22846847961298,,-0.26246823956442844,-8.862344066947093
350,EX_co2_e,0.0,0.0,,0.005494861720542058,25.22846847960164,,-0.26246823956442844,-8.506109660252385
351,EX_co2_e,0.0,0.0,,0.0054948617205423135,25.228468479602814,,-0.26246823956442844,-8.149875253557674
352,EX_co2_e,0.0,0.0,,0.005494861720542346,25.22846847960297,,-0.26246823956442844,-7.793640846862965
353,EX_co2_e,0.0,0.0,,0.0054948617205445045,25.228468479612868,,-0.26246823956442844,-7.437406440168256
354,EX_co2_e,0.0,0.0,,0.005494861720541461,25.228468479598913,,-0.26246823956442844,-7.081172033473546
355,EX_co2_e,0.0,0.0,,0.005494861720543356,25.228468479607592,,-0.26246823956442844,-6.7249376267788366
356,EX_co2_e,0.0,0.0,,0.005494861720539503,25.228468479589917,,-0.26246823956442844,-6.368703220084127
357,EX_co2_e,0.0,0.0,,0.0054948617205435426,25.228468479608466,,-0.26246823956442844,-6.012468813389417
358,EX_co2_e,0.0,0.0,,0.005198166024251886,23.866254396232197,,-0.26246823956442844,-5.656234406694708
359,EX_co2_e,,,,,,,-0.26246823956442844,-5.299999999999998
360,EX_co2_e,,,,,,,-0.131234119782214,-12.06845372719948
361,EX_co2_e,0.0,2.581558912812801e-25,,0.0027474308602570443,25.228468479473268,,-0.131234119782214,-11.71221932050477
362,EX_co2_e,0.0,0.0,,0.00274743086027405,25.22846847962944,,-0.131234119782214,-11.35598491381006
363,EX_co2_e,0.0,0.0,,0.0027474308602739345,25.228468479628372,,-0.131234119782214,-10.999750507115351
364,EX_co2_e,0.0,0.0,,0.0027474308602716815,25.228468479607663,,-0.131234119782214,-10.64351610042064
365,EX_co2_e,0.0,0.0,,0.0027474308602717826,25.228468479608612,,-0.131234119782214,-10.287281693725932
366,EX_co2_e,0.0,0.0,,0.0027474308602709963,25.228468479601393,,-0.131234119782214,-9.931047287031223
367,EX_co2_e,0.0,0.0,,0.002747430860271062,25.228468479601997,,-0.131234119782214,-9.574812880336513
368,EX_co2_e,0.0,0.0,,0.0027474308602709963,25.228468479601393,,-0.131234119782214,-9.218578473641802
369,EX_co2_e,0.0,0.0,,0.002747430860270924,25.22846847960072,,-0.131234119782214,-8.862344066947093
370,EX_co2_e,0.0,0.0,,0.002747430860270971,25.228468479601162,,-0.131234119782214,-8.506109660252385
371,EX_co2_e,0.0,0.0,,0.002747430860270971,25.228468479601162,,-0.131234119782214,-8.149875253557674
372,EX_co2_e,0.0,0.0,,0.0027474308602707842,25.228468479599446,,-0.131234119782214,-7.793640846862965
373,EX_co2_e,0.0,0.0,,0.002747430860270971,25.228468479601162,,-0.131234119782214,-7.437406440168256
374,EX_co2_e,0.0,0.0,,0.00274743086027076,25.228468479599226,,-0.131234119782214,-7.081172033473546
375,EX_co2_e,0.0,0.0,,0.002747430860270865,25.22846847960019,,-0.131234119782214,-6.7249376267788366
376,EX_co2_e,0.0,0.0,,0.0027474308602708835,25.228468479600362,,-0.131234119782214,-6.368703220084127
377,EX_co2_e,0.0,0.0,,0.0027474308602707096,25.228468479598764,,-0.131234119782214,-6.012468813389417
378,EX_co2_e,0.0,0.0,,0.0027474308602718606,25.228468479609322,,-0.131234119782214,-5.656234406694708
379,EX_co2_e,,,,,,,-0.131234119782214,-5.299999999999998
380,EX_co2_e,0.0,,,0.0,,,0.0,-12.06845372719948
381,EX_co2_e,0.0,,,0.0,,,0.0,-11.71221932050477
382,EX_co2_e,0.0,,,0.0,,,0.0,-11.35598491381006
383,EX_co2_e,0.0,,,0.0,,,0.0,-10.999750507115351
384,EX_co2_e,0.0,,,0.0,,,0.0,-10.64351610042064
385,EX_co2_e,0.0,,,0.0,,,0.0,-10.287281693725932
386,EX_co2_e,0.0,,,0.0,,,0.0,-9.931047287031223
387,EX_co2_e,0.0,,,0.0,,,0.0,-9.574812880336513
388,EX_co2_e,0.0,,,0.0,,,0.0,-9.218578473641802
389,EX_co2_e,0.0,,,0.0,,,0.0,-8.862344066947093
390,EX_co2_e,0.0,,,0.0,,,0.0,-8.506109660252385
391,EX_co2_e,0.0,,,0.0,,,0.0,-8.149875253557674
392,EX_co2_e,0.0,,,0.0,,,0.0,-7.793640846862965
393,EX_co2_e,0.0,,,0.0,,,0.0,-7.437406440168256
394,EX_co2_e,0.0,,,0.0,,,0.0,-7.081172033473546
395,EX_co2_e,0.0,,,0.0,,,0.0,-6.7249376267788366
396,EX_co2_e,0.0,,,0.0,,,0.0,-6.368703220084127
397,EX_co2_e,0.0,,,0.0,,,0.0,-6.012468813389417
398,EX_co2_e,0.0,,,0.0,,,0.0,-5.656234406694708
399,EX_co2_e,0.0,,,0.0,,,0.0,-5.299999999999998
