,carbon_source,flux_minimum,carbon_yield_minimum,mass_yield_minimum,flux_maximum,carbon_yield_maximum,mass_yield_maximum,EX_h2_e,EX_o2_e
225,EX_co2_e,0.0,0.0,,0.01853346514165428,9.374135826350727,,-17.275862068965516,-8.318511796733192
226,EX_co2_e,0.0,0.0,,0.020850148284360888,9.374135826350688,,-17.275862068965516,-8.10290381125225
227,EX_co2_e,0.0,0.0,,0.023166831427069684,9.374135826351687,,-17.275862068965516,-7.887295825771307
228,EX_co2_e,0.0,0.0,,0.025483514569778314,9.374135826352523,,-17.275862068965516,-7.671687840290366
229,EX_co2_e,0.0,0.0,,0.02780019771248503,9.374135826352203,,-17.275862068965516,-7.456079854809423
230,EX_co2_e,0.0,0.0,,0.03011688085519656,9.374135826354,,-17.275862068965516,-7.240471869328481
231,EX_co2_e,0.0,0.0,,0.03243356399790351,9.37413582635379,,-17.275862068965516,-7.024863883847538
232,EX_co2_e,0.0,0.0,,0.025899544373825873,7.234388988905539,,-17.275862068965516,-6.809255898366596
233,EX_co2_e,,,,,,,-17.275862068965516,-6.593647912885653
234,EX_co2_e,,,,,,,-17.275862068965516,-6.378039927404711
235,EX_co2_e,,,,,,,-17.275862068965516,-6.162431941923769
236,EX_co2_e,,,,,,,-17.275862068965516,-5.9468239564428265
237,EX_co2_e,,,,,,,-17.275862068965516,-5.731215970961884
238,EX_co2_e,,,,,,,-17.275862068965516,-5.5156079854809414
239,EX_co2_e,,,,,,,-17.275862068965516,-5.299999999999999
240,EX_co2_e,,,,,,,-16.97241379310345,-11.552631578947327
241,EX_co2_e,,,,,,,-16.97241379310345,-11.337023593466386
242,EX_co2_e,,,,,,,-16.97241379310345,-11.121415607985442
243,EX_co2_e,,,,,,,-16.97241379310345,-10.9058076225045
244,EX_co2_e,,,,,,,-16.97241379310345,-10.690199637023557
245,EX_co2_e,,,,,,,-16.97241379310345,-10.474591651542616
246,EX_co2_e,,,,,,,-16.97241379310345,-10.258983666061674
247,EX_co2_e,,,,,,,-16.97241379310345,-10.04337568058073
248,EX_co2_e,0.0,,,0.0,76.69672052668486,,-16.97241379310345,-9.827767695099789
249,EX_co2_e,0.0,,,0.0023166831427055175,9.374135826347995,,-16.97241379310345,-9.612159709618846
250,EX_co2_e,0.0,,,0.004633366285416866,9.374135826358232,,-16.97241379310345,-9.396551724137904
251,EX_co2_e,0.0,,,0.006950049428124993,9.37413582635798,,-16.97241379310345,-9.18094373865696
252,EX_co2_e,0.0,,,0.009266732570832777,9.37413582635734,,-16.97241379310345,-8.965335753176019
253,EX_co2_e,0.0,,,0.011583415713540384,9.374135826356857,,-16.97241379310345,-8.749727767695077
254,EX_co2_e,0.0,,,0.013900098856248586,9.374135826357003,,-16.97241379310345,-8.534119782214134
255,EX_co2_e,0.0,9.067110814361692e-30,,0.016216781998957742,9.374135826357893,,-16.97241379310345,-8.318511796733192
256,EX_co2_e,0.0,0.0,,0.01853346514166289,9.37413582635581,,-16.97241379310345,-8.10290381125225
257,EX_co2_e,0.0,0.0,,0.020850148284371945,9.374135826356556,,-16.97241379310345,-7.887295825771307
258,EX_co2_e,0.0,0.0,,0.023166831427079322,9.374135826356227,,-16.97241379310345,-7.671687840290366
259,EX_co2_e,0.0,0.0,,0.025483514569787428,9.37413582635635,,-16.97241379310345,-7.456079854809423
260,EX_co2_e,0.0,0.0,,0.02780019771249557,9.374135826356445,,-16.97241379310345,-7.240471869328481
261,EX_co2_e,0.0,0.0,,0.03011688085520299,9.37413582635623,,-16.97241379310345,-7.024863883847538
262,EX_co2_e,0.0,0.0,,0.03043494845773394,8.869991595268946,,-16.97241379310345,-6.809255898366596
263,EX_co2_e,0.0,1.4198306517508396e-30,,0.008359760139058234,2.536197530996903,,-16.97241379310345,-6.593647912885653
264,EX_co2_e,,,,,,,-16.97241379310345,-6.378039927404711
265,EX_co2_e,,,,,,,-16.97241379310345,-6.162431941923769
266,EX_co2_e,,,,,,,-16.97241379310345,-5.9468239564428265
267,EX_co2_e,,,,,,,-16.97241379310345,-5.731215970961884
268,EX_co2_e,,,,,,,-16.97241379310345,-5.5156079854809414
269,EX_co2_e,,,,,,,-16.97241379310345,-5.299999999999999
270,EX_co2_e,,,,,,,-16.66896551724138,-11.552631578947327
271,EX_co2_e,,,,,,,-16.66896551724138,-11.337023593466386
272,EX_co2_e,,,,,,,-16.66896551724138,-11.121415607985442
273,EX_co2_e,,,,,,,-16.66896551724138,-10.9058076225045
274,EX_co2_e,,,,,,,-16.66896551724138,-10.690199637023557
275,EX_co2_e,,,,,,,-16.66896551724138,-10.474591651542616
276,EX_co2_e,,,,,,,-16.66896551724138,-10.258983666061674
277,EX_co2_e,,,,,,,-16.66896551724138,-10.04337568058073
278,EX_co2_e,,,,,,,-16.66896551724138,-9.827767695099789
279,EX_co2_e,0.0,,,0.0,,,-16.66896551724138,-9.612159709618846
280,EX_co2_e,0.0,,,0.0023166831427227663,9.374135826334623,,-16.66896551724138,-9.396551724137904
281,EX_co2_e,0.0,,,0.0046333662854114175,9.374135826345382,,-16.66896551724138,-9.18094373865696
282,EX_co2_e,0.0,,,0.006950049428118671,9.374135826348278,,-16.66896551724138,-8.965335753176019
283,EX_co2_e,0.0,,,0.009266732570826523,9.374135826350008,,-16.66896551724138,-8.749727767695077
284,EX_co2_e,0.0,,,0.011583415713535848,9.374135826353097,,-16.66896551724138,-8.534119782214134
285,EX_co2_e,0.0,0.0,,0.013900098856242191,9.374135826351983,,-16.66896551724138,-8.318511796733192
286,EX_co2_e,0.0,0.0,,0.01621678199895111,9.374135826353347,,-16.66896551724138,-8.10290381125225
287,EX_co2_e,0.0,0.0,,0.018533465141657404,9.37413582635274,,-16.66896551724138,-7.887295825771307
288,EX_co2_e,0.0,0.0,,0.020850148284365287,9.374135826353019,,-16.66896551724138,-7.671687840290366
289,EX_co2_e,0.0,0.0,,0.023166831427073327,9.374135826353529,,-16.66896551724138,-7.456079854809423
290,EX_co2_e,0.0,0.0,,0.025483514569781266,9.374135826353813,,-16.66896551724138,-7.240471869328481
291,EX_co2_e,0.0,0.0,,0.027800197712488775,9.374135826353742,,-16.66896551724138,-7.024863883847538
292,EX_co2_e,0.0,0.0,,0.030116880855196575,9.374135826353928,,-16.66896551724138,-6.809255898366596
293,EX_co2_e,0.0,0.0,,0.017016290510254377,5.25402060797805,,-16.66896551724138,-6.593647912885653
294,EX_co2_e,,,,,,,-16.66896551724138,-6.378039927404711
