,carbon_source,flux_minimum,carbon_yield_minimum,mass_yield_minimum,flux_maximum,carbon_yield_maximum,mass_yield_maximum,EX_h2_e,EX_o2_e
308,EX_co2_e,,,,,,,-12.774736842105256,-9.218578473641795
309,EX_co2_e,,,,,,,-12.774736842105256,-8.862344066947086
310,EX_co2_e,,,,,,,-12.774736842105256,-8.506109660252378
311,EX_co2_e,,,,,,,-12.774736842105256,-8.149875253557669
312,EX_co2_e,,,,,,,-12.774736842105256,-7.79364084686296
313,EX_co2_e,,,,,,,-12.774736842105256,-7.437406440168251
314,EX_co2_e,,,,,,,-12.774736842105256,-7.081172033473542
315,EX_co2_e,0.0,3.59367678337365e-13,,0.0011903324223387407,25.22846847941735,,-12.774736842105256,-6.724937626778833
316,EX_co2_e,0.0,1.5493664169113286e-24,,0.004716040408993465,25.228468479602782,,-12.774736842105256,-6.368703220084124
317,EX_co2_e,0.0,3.4444114532495626e-28,,0.008241748413001843,25.228468479595893,,-12.774736842105256,-6.0124688133894155
318,EX_co2_e,,,,,,,-12.774736842105256,-5.656234406694707
319,EX_co2_e,,,,,,,-12.774736842105256,-5.299999999999998
320,EX_co2_e,,,,,,,-12.23105263157894,-12.068453727199467
321,EX_co2_e,,,,,,,-12.23105263157894,-11.712219320504758
322,EX_co2_e,,,,,,,-12.23105263157894,-11.35598491381005
323,EX_co2_e,,,,,,,-12.23105263157894,-10.99975050711534
324,EX_co2_e,,,,,,,-12.23105263157894,-10.643516100420632
325,EX_co2_e,,,,,,,-12.23105263157894,-10.287281693725923
326,EX_co2_e,,,,,,,-12.23105263157894,-9.931047287031213
327,EX_co2_e,,,,,,,-12.23105263157894,-9.574812880336504
328,EX_co2_e,,,,,,,-12.23105263157894,-9.218578473641795
329,EX_co2_e,,,,,,,-12.23105263157894,-8.862344066947086
330,EX_co2_e,,,,,,,-12.23105263157894,-8.506109660252378
331,EX_co2_e,,,,,,,-12.23105263157894,-8.149875253557669
332,EX_co2_e,,,,,,,-12.23105263157894,-7.79364084686296
333,EX_co2_e,,,,,,,-12.23105263157894,-7.437406440168251
334,EX_co2_e,,,,,,,-12.23105263157894,-7.081172033473542
335,EX_co2_e,,,,,,,-12.23105263157894,-6.724937626778833
336,EX_co2_e,0.0,2.3220450625123046e-13,,0.0008927493037370747,25.22846847958188,,-12.23105263157894,-6.368703220084124
337,EX_co2_e,0.0,2.0253889958532505e-26,,0.004418457307745984,25.22846847959004,,-12.23105263157894,-6.0124688133894155
338,EX_co2_e,0.0,0.0,,0.0021634801757250254,7.251768419497809,,-12.23105263157894,-5.656234406694707
339,EX_co2_e,,,,,,,-12.23105263157894,-5.299999999999998
340,EX_co2_e,,,,,,,-11.687368421052625,-12.068453727199467
341,EX_co2_e,,,,,,,-11.687368421052625,-11.712219320504758
342,EX_co2_e,,,,,,,-11.687368421052625,-11.35598491381005
343,EX_co2_e,,,,,,,-11.687368421052625,-10.99975050711534
344,EX_co2_e,,,,,,,-11.687368421052625,-10.643516100420632
345,EX_co2_e,,,,,,,-11.687368421052625,-10.287281693725923
346,EX_co2_e,,,,,,,-11.687368421052625,-9.931047287031213
347,EX_co2_e,,,,,,,-11.687368421052625,-9.574812880336504
348,EX_co2_e,,,,,,,-11.687368421052625,-9.218578473641795
349,EX_co2_e,,,,,,,-11.687368421052625,-8.862344066947086
350,EX_co2_e,,,,,,,-11.687368421052625,-8.506109660252378
351,EX_co2_e,,,,,,,-11.687368421052625,-8.149875253557669
352,EX_co2_e,,,,,,,-11.687368421052625,-7.79364084686296
353,EX_co2_e,,,,,,,-11.687368421052625,-7.437406440168251
354,EX_co2_e,,,,,,,-11.687368421052625,-7.081172033473542
355,EX_co2_e,,,,,,,-11.687368421052625,-6.724937626778833
356,EX_co2_e,,,,,,,-11.687368421052625,-6.368703220084124
357,EX_co2_e,0.0,5.175118209620964e-15,,0.0005951662111671906,25.228468479275143,,-11.687368421052625,-6.0124688133894155
358,EX_co2_e,0.0,8.178868674950556e-14,,0.004120874206503099,25.22846847961539,,-11.687368421052625,-5.656234406694707
359,EX_co2_e,,,,,,,-11.687368421052625,-5.299999999999998
360,EX_co2_e,,,,,,,-11.143684210526308,-12.068453727199467
361,EX_co2_e,,,,,,,-11.143684210526308,-11.712219320504758
362,EX_co2_e,,,,,,,-11.143684210526308,-11.35598491381005
363,EX_co2_e,,,,,,,-11.143684210526308,-10.99975050711534
364,EX_co2_e,,,,,,,-11.143684210526308,-10.643516100420632
365,EX_co2_e,,,,,,,-11.143684210526308,-10.287281693725923
366,EX_co2_e,,,,,,,-11.143684210526308,-9.931047287031213
367,EX_co2_e,,,,,,,-11.143684210526308,-9.574812880336504
368,EX_co2_e,,,,,,,-11.143684210526308,-9.218578473641795
369,EX_co2_e,,,,,,,-11.143684210526308,-8.862344066947086
370,EX_co2_e,,,,,,,-11.143684210526308,-8.506109660252378
371,EX_co2_e,,,,,,,-11.143684210526308,-8.149875253557669
372,EX_co2_e,,,,,,,-11.143684210526308,-7.79364084686296
373,EX_co2_e,,,,,,,-11.143684210526308,-7.437406440168251
374,EX_co2_e,,,,,,,-11.143684210526308,-7.081172033473542
375,EX_co2_e,,,,,,,-11.143684210526308,-6.724937626778833
376,EX_co2_e,,,,,,,-11.143684210526308,-6.368703220084124
377,EX_co2_e,,,,,,,-11.143684210526308,-6.0124688133894155
378,EX_co2_e,0.0,0.0,,0.0002975831703880195,25.22846848043861,,-11.143684210526308,-5.656234406694707
379,EX_co2_e,,,,,,,-11.143684210526308,-5.299999999999998
380,EX_co2_e,,,,,,,-10.59999999999999,-12.068453727199467
381,EX_co2_e,,,,,,,-10.59999999999999,-11.712219320504758
382,EX_co2_e,,,,,,,-10.59999999999999,-11.35598491381005
383,EX_co2_e,,,,,,,-10.59999999999999,-10.99975050711534
384,EX_co2_e,,,,,,,-10.59999999999999,-10.643516100420632
385,EX_co2_e,,,,,,,-10.59999999999999,-10.287281693725923
386,EX_co2_e,,,,,,,-10.59999999999999,-9.931047287031213
387,EX_co2_e,,,,,,,-10.59999999999999,-9.574812880336504
388,EX_co2_e,,,,,,,-10.59999999999999,-9.218578473641795
389,EX_co2_e,,,,,,,-10.59999999999999,-8.862344066947086
390,EX_co2_e,,,,,,,-10.59999999999999,-8.506109660252378
391,EX_co2_e,,,,,,,-10.59999999999999,-8.149875253557669
392,EX_co2_e,,,,,,,-10.59999999999999,-7.79364084686296
393,EX_co2_e,,,,,,,-10.59999999999999,-7.437406440168251
394,EX_co2_e,,,,,,,-10.59999999999999,-7.081172033473542
395,EX_co2_e,,,,,,,-10.59999999999999,-6.724937626778833
396,EX_co2_e,,,,,,,-10.59999999999999,-6.368703220084124
397,EX_co2_e,,,,,,,-10.59999999999999,-6.0124688133894155
398,EX_co2_e,,,,,,,-10.59999999999999,-5.656234406694707
399,EX_co2_e,0.0,0.0,,0.0,56.63233601671376,,-10.59999999999999,-5.299999999999998
