,ATPM_flux,GAM_value,Mean_Difference,R2_Score
55,10.299999999999999,140,0.009526964789898288,0.008419919477093196
56,10.399999999999999,10,0.009526964789900684,0.008419919476649773
57,10.399999999999999,20,0.009526964789900708,0.008419919476649773
58,10.399999999999999,30,0.009526964789901655,0.008419919476475246
59,10.399999999999999,40,0.00952696478990006,0.008419919476780002
60,10.399999999999999,50,0.009526964789899511,0.008419919476869375
61,10.399999999999999,60,0.009526964789898385,0.008419919477081539
62,10.399999999999999,70,0.009526964789900885,0.00841991947661569
63,10.399999999999999,80,0.009526964789901171,0.00841991947656151
64,10.399999999999999,90,0.009526964789899941,0.008419919476790882
65,10.399999999999999,100,0.00952696478989959,0.00841991947685894
66,10.399999999999999,110,0.009526964789898774,0.008419919477007931
67,10.399999999999999,120,0.00952696478990294,0.008419919476243876
68,10.399999999999999,130,0.00952696478989871,0.008419919477022253
69,10.399999999999999,140,0.009526964789898324,0.00841991947709031
70,10.499999999999998,10,0.009526964789900701,0.008419919476653437
71,10.499999999999998,20,0.00952696478990069,0.008419919476647664
72,10.499999999999998,30,0.00952696478990167,0.00841991947647358
73,10.499999999999998,40,0.009526964789900247,0.008419919476738147
74,10.499999999999998,50,0.009526964789899282,0.008419919476921
75,10.499999999999998,60,0.009526964789898375,0.008419919477082871
76,10.499999999999998,70,0.009526964789900874,0.008419919476618687
77,10.499999999999998,80,0.009526964789901204,0.008419919476554294
78,10.499999999999998,90,0.009526964789899943,0.008419919476790327
79,10.499999999999998,100,0.00952696478989959,0.008419919476858495
80,10.499999999999998,110,0.009526964789898746,0.00841991947701326
81,10.499999999999998,120,0.009526964789903147,0.008419919476201687
82,10.499999999999998,130,0.009526964789898722,0.008419919477021032
83,10.499999999999998,140,0.009526964789898383,0.008419919477082871
84,10.599999999999998,10,0.009526964789900704,0.008419919476646887
85,10.599999999999998,20,0.009526964789900859,0.008419919476620241
86,10.599999999999998,30,0.009526964789901667,0.00841991947647347
87,10.599999999999998,40,0.009526964789900257,0.008419919476735482
88,10.599999999999998,50,0.009526964789899402,0.008419919476894577
89,10.599999999999998,60,0.009526964789898361,0.008419919477085314
90,10.599999999999998,70,0.00952696478990087,0.008419919476617577
91,10.599999999999998,80,0.009526964789901192,0.00841991947655718
92,10.599999999999998,90,0.009526964789899938,0.008419919476792326
93,10.599999999999998,100,0.009526964789899606,0.008419919476857496
94,10.599999999999998,110,0.009526964789898755,0.008419919477010929
95,10.599999999999998,120,0.00952696478990308,0.008419919476220006
96,10.599999999999998,130,0.009526964789898723,0.008419919477021476
97,10.599999999999998,140,0.009526964789898321,0.008419919477091087
98,10.699999999999998,10,0.009526964789900668,0.008419919476658433
99,10.699999999999998,20,0.009526964789900647,0.00841991947665477
100,10.699999999999998,30,0.009526964789901655,0.008419919476475357
101,10.699999999999998,40,0.009526964789900422,0.008419919476703619
