id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd02691_c0	2-methyl-3-hydroxy-butyryl-CoA [c0]	C26H40N7O18P3S	-4	PEKYNTFSOBAABV-LQUDNSJZSA-J	CC(O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.82	C04405	cpd02691
cpd02124_c0	2-Methylacetoacetyl-CoA [c0]	C26H38N7O18P3S	-4	NHNODHRSCRALBF-UHFFFAOYSA-J	CC(=O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-812.8	C03344	cpd02124
cpd00216_c0	Chorismate [c0]	C10H8O6	-2	WTFXTQVDAKGDEY-HTQZYQBOSA-L	C=C(OC1C=C(C(=O)[O-])C=CC1O)C(=O)[O-]	-169.49	C00251	cpd00216
cpd00093_c0	Anthranilate [c0]	C7H6NO2	-1	RWZYAGGXGHYGMB-UHFFFAOYSA-M	Nc1ccccc1C(=O)[O-]	-48.99	C00108	cpd00093
cpd11588_c0	gly-pro-L [c0]	C7H12N2O3	0			-93.95		cpd11588
cpd00129_c0	L-Proline [c0]	C5H9NO2	0	ONIBWKKTOPOVIA-BYPYZUCNSA-N	O=C(O)C1CCCN1	-62.54	C00148	cpd00129
cpd00241_c0	dGTP [c0]	C10H13N5O13P3	-3	HAAZLUGHYHWQIW-KVQBGUIXSA-K	N=c1nc([O-])c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1	-684.46	C00286	cpd00241
cpd00295_c0	dGDP [c0]	C10H13N5O10P2	-2	CIKGWCTVFSRMJU-KVQBGUIXSA-L	N=c1nc([O-])c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)([O-])O)O3)c2[nH]1	-476.46	C00361	cpd00295
cpd00296_c0	dGMP [c0]	C10H12N5O7P	-2	LTFMZDNNPPEQNG-KVQBGUIXSA-L	N=c1nc([O-])c2ncn(C3CC(O)C(COP(=O)([O-])O)O3)c2[nH]1	-268.46	C00362	cpd00296
cpd00277_c0	Deoxyguanosine [c0]	C10H13N5O4	0	YKBGVTZYEHREMT-KVQBGUIXSA-N	N=c1nc(O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1	-55.96	C00330	cpd00277
cpd11438_c0	fa4 [c0]	C15H29O2	-1			-67.5		cpd11438
cpd11439_c0	fa4coa [c0]	C36H61N7O17P3S	-3			-766.58		cpd11439
cpd11488_c0	Acetoacetyl-ACP [c0]	C15H26N2O9PRS	-2				C05744	cpd11488
cpd01017_e0	Cys-Gly [e0]	C5H10N2O3S	0	ZUKPVRWZDMRIEO-VKHMYHEASA-N	NC(CS)C(O)=NCC(=O)O	-113.974	C01419	cpd01017
cpd01017_c0	Cys-Gly [c0]	C5H10N2O3S	0	ZUKPVRWZDMRIEO-VKHMYHEASA-N	NC(CS)C(O)=NCC(=O)O	-113.974	C01419	cpd01017
cpd15339_c0	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) [c0]	C21H44NO7P	0			-326.46		cpd15339
cpd00214_c0	Palmitate [c0]	C16H31O2	-1	IPCSVZSSVZVIGE-UHFFFAOYSA-M	CCCCCCCCCCCCCCCC(=O)[O-]	-64.07	C00249	cpd00214
cpd11570_c0	3-Oxooctodecanoyl-ACP [c0]	C29H53N2O9PRS	-1					cpd11570
cpd11571_c0	3-Hydroxyoctodecanoyl-ACP [c0]	C29H55N2O9PRS	-1					cpd11571
cpd00797_e0	(R)-3-Hydroxybutanoate [e0]	C4H7O3	-1	WHBMMWSBFZVSSR-GSVOUGTGSA-M	CC(O)CC(=O)[O-]	-121.55	C01089	cpd00797
cpd00797_c0	(R)-3-Hydroxybutanoate [c0]	C4H7O3	-1	WHBMMWSBFZVSSR-GSVOUGTGSA-M	CC(O)CC(=O)[O-]	-121.55	C01089	cpd00797
cpd01324_c0	L-Histidinal [c0]	C6H10N3O	1	VYOIELONWKIZJS-YFKPBYRVSA-O	[NH3+]C(C=O)Cc1cnc[nH]1	7.07	C01929	cpd01324
cpd00871_c0	D-Ribulose 1,5-bisphosphate [c0]	C5H8O11P2	-4	YAHZABJORDUQGO-NQXXGFSBSA-J	O=C(COP(=O)([O-])[O-])C(O)C(O)COP(=O)([O-])[O-]	-606	C01182	cpd00871
cpd15679_c0	1,2-diisotetradecanoyl-sn-glycerol 3-phosphate [c0]	C31H60O8P	-1			-368.32		cpd15679
cpd00040_c0	Glyoxalate [c0]	C2HO3	-1	HHLFWLYXYJOTON-UHFFFAOYSA-M	O=CC(=O)[O-]	-111.04	C00048	cpd00040
cpd15720_c0	Dianteisopentadecanoylphosphatidylglycerophosphate [c0]	C36H70O13P2	-2			-632.26		cpd15720
cpd01651_c0	L-3-Cyanoalanine [c0]	C4H6N2O2	0	BXRLWGXPSRYJDZ-VKHMYHEASA-N	N#CCC(N)C(=O)O	-73.15	C02512	cpd01651
cpd03407_c0	gamma-Glutamyl-beta-cyanoalanine [c0]	C9H12N3O5	-1	QUAADUAOVLZBJM-WDSKDSINSA-M	N#CCC(N=C([O-])CCC(N)C(=O)O)C(=O)O	-180.13	C05711	cpd03407
cpd00013_e0	NH3 [e0]	H4N	1	QGZKDVFQNNGYKY-UHFFFAOYSA-O	[NH4+]	-18.97	C00014	cpd00013
cpd15322_c0	1-Acyl-sn-glycero-3-phosphoglycerol hexadec-9-enoyl [c0]	C22H42O9P	-1			-375.77		cpd15322
cpd15398_c0	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide [c0]	C37H57N7O20	-2	ZTOWCORYLXDAAW-JOUWMGDHSA-L	CC([O-])=NC1C(OC2C3COC(O3)C(N=C(C)[O-])C2OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)O)C(O)=NC(CCCC(N)C(=O)O)C(O)=NC(C)C(=O)O)OC(CO)C(O)C1O			cpd15398
cpd00122_c0	N-Acetyl-D-glucosamine [c0]	C8H15NO6	0	OVRNDRQMDRJTHS-RTRLPJTCSA-N	CC(O)=NC1C(O)OC(CO)C(O)C1O	-212.63	C00140	cpd00122
cpd15401_c0	1,6-anhydrous-N-Acetylmuramyl-tetrapeptide [c0]	C29H44N6O15	-2	OUWAMZWZTFUVMV-NPLPHQDTSA-L	CC([O-])=NC1COC(CO)C(O)C1OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)[O-])C(O)=NC(CCCC(N)C(=O)O)C(O)=NC(C)C(=O)O	-511.21		cpd15401
cpd15343_c0	2-Acyl-sn-glycero-3-phosphoglycerol dodecanoyl [c0]	C18H36O9P	-1			-404.61		cpd15343
cpd11836_c0	(R)-3-Hydroxyacyl-[acyl-carrier protein] [c0]	C15H27N2O9PRS	-1				C01271	cpd11836
cpd00770_c0	N-Formyl-L-glutamate [c0]	C6H7NO5	-2	ADZLWSMFHHHOBV-UHFFFAOYSA-L	O=C([O-])CCC(N=C[O-])C(=O)O	-192.08	C01045	cpd00770
cpd00957_c0	2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone [c0]	C9H14N5O8P	-2	OCLCLRXKNJCOJD-UMMCILCDSA-L	N=c1nc([O-])c(N)c(NC2OC(COP(=O)([O-])O)C(O)C2O)[nH]1	-338.54	C01304	cpd00957
cpd00159_c0	L-Lactate [c0]	C3H5O3	-1	JVTAAEKCZFNVCJ-REOHCLBHSA-M	CC(O)C(=O)[O-]	-123.17	C00186	cpd00159
cpd01669_c0	Estrone 3-sulfate [c0]	C18H21O5S	-1	JKKFKPJIXZFSSB-UHFFFAOYSA-M	CC12CCC3c4ccc(OS(=O)(=O)[O-])cc4CCC3C1CCC2=O	-131.48	C02538	cpd01669
cpd00362_c0	Estrone [c0]	C18H22O2	0	DNXHEGUUPJUMQT-CBZIJGRNSA-N	CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O	-16.98	C00468	cpd00362
cpd00244_e0	Ni2+ [e0]	Ni	2	PXHVJJICTQNCMI-UHFFFAOYSA-N	[Ni]		C00291	cpd00244
cpd00244_c0	Ni2+ [c0]	Ni	2	PXHVJJICTQNCMI-UHFFFAOYSA-N	[Ni]		C00291	cpd00244
cpd15327_c0	1-hexadecanoyl-sn-glycerol 3-phosphate [c0]	C19H38O7P	-1			-343.45		cpd15327
cpd11578_e0	hexanesulfonate [e0]	C6H13O3S	-1	FYAQQULBLMNGAH-UHFFFAOYSA-M	CCCCCCS(=O)(=O)[O-]	-119.302		cpd11578
cpd11578_c0	hexanesulfonate [c0]	C6H13O3S	-1	FYAQQULBLMNGAH-UHFFFAOYSA-M	CCCCCCS(=O)(=O)[O-]	-119.302		cpd11578
cpd00183_c0	Sarcosine [c0]	C3H7NO2	0	FSYKKLYZXJSNPZ-UHFFFAOYSA-N	CNCC(=O)O	-79.18	C00213	cpd00183
cpd00055_c0	Formaldehyde [c0]	CH2O	0	WSFSSNUMVMOOMR-UHFFFAOYSA-N	C=O	-31.2	C00067	cpd00055
cpd00822_c0	O-Succinyl-L-homoserine [c0]	C8H12NO6	-1	GNISQJGXJIDKDJ-YFKPBYRVSA-M	NC(CCOC(=O)CCC(=O)[O-])C(=O)O	-236.19	C01118	cpd00822
cpd11484_c0	HMA [c0]	C25H47N2O9PRS	-1				C04688	cpd11484
cpd11467_c0	(2E)-Tetradecenoyl-[acp] [c0]	C25H45N2O8PRS	-2				C05760	cpd11467
cpd02024_c0	Phosphonoacetaldehyde [c0]	C2H4O4P	-1	YEMKIGUKNDOZEG-UHFFFAOYSA-M	O=CCP(=O)([O-])O	-233.78	C03167	cpd02024
cpd03518_c0	Formamidopyrimidine nucleoside triphosphate [c0]	C10H15N5O15P3	-3	NDXMRXXKCCKQQV-UUOKFMHZSA-K	N=c1nc([O-])c(N=C[O-])c(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])O)C(O)C2O)[nH]1	-790.78	C05922	cpd03518
cpd03519_c0	2,5-Diaminopyrimidine nucleoside triphosphate [c0]	C9H15N5O14P3	-3	CRXOALRUOMUPMC-UMMCILCDSA-K	N=c1nc([O-])c(N)c(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C2O)[nH]1	-754.54	C05923	cpd03519
cpd00507_c0	Glycerophosphocholine [c0]	C8H20NO6P	0	SUHOQUVVVLNYQR-MRVPVSSYSA-N	C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO	-254.99	C00670	cpd00507
cpd00098_c0	Choline [c0]	C5H14NO	1	OEYIOHPDSNJKLS-UHFFFAOYSA-N	C[N+](C)(C)CCO	12.19	C00114	cpd00098
cpd15419_c0	CDP-1,2-dihexadecanoylglycerol [c0]	C44H79N3O15P2	-2			-637.6		cpd15419
cpd15545_c0	Phosphatidylglycerophosphate dihexadecanoyl [c0]	C38H74O13P2	-2			-625.4		cpd15545
cpd00790_c0	O-Acetyl-L-homoserine [c0]	C6H11NO4	0	FCXZBWSIAGGPCB-YFKPBYRVSA-N	CC(=O)OCCC(N)C(=O)O	-159.98	C01077	cpd00790
cpd00205_e0	K+ [e0]	K	1	NPYPAHLBTDXSSS-UHFFFAOYSA-N	[K+]		C00238	cpd00205
cpd00205_c0	K+ [c0]	K	1	NPYPAHLBTDXSSS-UHFFFAOYSA-N	[K+]		C00238	cpd00205
cpd11474_c0	Decanoyl-ACP [c0]	C21H40N2O8PRS	-2				C05755	cpd11474
cpd11489_c0	3-oxododecanoyl-acp [c0]	C23H42N2O9PRS	-2				C05756	cpd11489
cpd11507_c0	8-methyl-decanoyl-ACP [c0]	C22H41N2O8PRS	-1					cpd11507
cpd03118_c0	(S)-Hydroxydecanoyl-CoA [c0]	C31H50N7O18P3S	-4	HIVSMYZAMUNFKZ-PNPVFPMQSA-J	CCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-810.91	C05264	cpd03118
cpd03129_c0	(2E)-Decenoyl-CoA [c0]	C31H48N7O17P3S	-4	MGNBGCRQQFMNBM-YJHHLLFWSA-J	CCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-752.06	C05275	cpd03129
cpd03449_c0	2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone [c0]	C48H72O4	0	JCTZZCUQMAEFJG-WDXILIIOSA-N	COC1=C(O)C(=O)C(C)=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O	127.85	C05815	cpd03449
cpd00292_c0	HMG-CoA [c0]	C27H39N7O20P3S	-5	CABVTRNMFUVUDM-VRHQGPGLSA-I	CC(O)(CC(=O)[O-])CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-900.07	C00356	cpd00292
cpd02068_c0	3-Methylglutaconyl-CoA [c0]	C27H37N7O19P3S	-5	GXKSHRDAHFLWPN-RKYLSHMCSA-I	CC(=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])CC(=O)[O-]	-840.36	C03231	cpd02068
cpd00347_c0	5-10-Methenyltetrahydrofolate [c0]	C20H20N7O6	-1	MEANFMOQMXYMCT-OLZOCXBDSA-M	N=c1nc(O)c2c([nH]1)NCC1C[N+](c3ccc(C(O)=NC(CCC(=O)[O-])C(=O)[O-])cc3)=CN21	-97	C00445	cpd00347
cpd11476_c0	hexadecanoyl-acp [c0]	C27H51N2O8PRS	-2				C05764	cpd11476
cpd00134_c0	Palmitoyl-CoA [c0]	C37H62N7O17P3S	-4	MNBKLUUYKPBKDU-BBECNAHFSA-J	CCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-763.15	C00154	cpd00134
cpd00346_c0	L-Aspartate4-semialdehyde [c0]	C4H7NO3	0	HOSWPDPVFBCLSY-VKHMYHEASA-N	NC(CC=O)C(=O)O	-113.05	C00441	cpd00346
cpd02120_c0	Dihydrodipicolinate [c0]	C7H5NO4	-2	UWOCFOFVIBZJGH-YFKPBYRVSA-L	O=C([O-])C1=NC(C(=O)[O-])CC=C1	-133.7	C03340	cpd02120
cpd03832_c0	Hydrogenobyrinate [c0]	C45H56N4O14	-4	ALLJLLMNGBKZLT-BRPYDKQXSA-J	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C(CC(=O)O)C4(C)CCC(=O)[O-])C4(C)N=C1C(CCC(=O)[O-])C4(C)CC(=O)O)C(CCC(=O)[O-])C3(C)C)C(CCC(=O)[O-])C2(C)CC(=O)O		C06399	cpd03832
cpd03913_c0	Hydrogenobyrinate diamide [c0]	C45H60N6O12	-2	BYLRAQWTUVCQLV-BRPYDKQXSA-L	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C(CC(=O)O)C4(C)CCC(=O)O)C4(C)N=C1C(CCC(=O)O)C4(C)CC(=N)[O-])C(CCC(=O)O)C3(C)C)C(CCC(=O)O)C2(C)CC(=N)[O-]		C06503	cpd03913
cpd03116_c0	(S)-3-Hydroxydodecanoyl-CoA [c0]	C33H54N7O18P3S	-4	IJFLXRCJWPKGKJ-LXIXEQKWSA-J	CCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-807.67	C05262	cpd03116
cpd00223_c0	Glycerate [c0]	C3H5O4	-1	RBNPOMFGQQGHHO-UWTATZPHSA-M	O=C([O-])C(O)CO	-159.4	C00258	cpd00223
cpd00843_c0	Tartronate semialdehyde [c0]	C3H3O4	-1	QWBAFPFNGRFSFB-UHFFFAOYSA-M	O=CC(O)C(=O)[O-]	-149.92	C01146	cpd00843
cpd11568_c0	14-methyl-trans-pentadec-2-enoyl-ACP [c0]	C27H49N2O8PRS	-1					cpd11568
cpd11569_c0	14-methyl-pentadecanoyl-ACP [c0]	C27H51N2O8PRS	-2					cpd11569
cpd15606_c0	Gly-Tyr [c0]	C11H14N2O4	0					cpd15606
cpd00069_c0	L-Tyrosine [c0]	C9H11NO3	0	OUYCCCASQSFEME-QMMMGPOBSA-N	NC(Cc1ccc(O)cc1)C(=O)O	-90.53	C00082	cpd00069
cpd11546_c0	4-methyl-3-oxo-pentanoyl-ACP [c0]	C17H29N2O9PRS	-1					cpd11546
cpd11547_c0	4-methyl-3-hydroxy-pentanoyl-ACP [c0]	C17H31N2O9PRS	-1					cpd11547
cpd11539_c0	13-methyl-trans-tetra-dec-2-enoyl-ACP [c0]	C26H47N2O8PRS	-1					cpd11539
cpd11540_c0	13-methyl-tetra-decanoyl-ACP [c0]	C26H49N2O8PRS	-2					cpd11540
cpd15420_c0	CDP-1,2-dioctadec-11-enoylglycerol [c0]	C48H83N3O15P2	-2			-586.4		cpd15420
cpd15548_c0	Phosphatidylglycerophosphate dioctadec-11-enoyl [c0]	C42H78O13P2	-2			-574.2		cpd15548
cpd02431_c0	1-Pyrroline-5-carboxylate [c0]	C5H6NO2	-1	DWAKNKKXGALPNW-BYPYZUCNSA-M	O=C([O-])C1CCC=N1	-59.27	C03912	cpd02431
cpd15358_c0	2-octadecanoyl-sn-glycerol 3-phosphate [c0]	C21H42O7P	-1			-340.21		cpd15358
cpd01080_c0	ocdca [c0]	C18H35O2	-1	QIQXTHQIDYTFRH-UHFFFAOYSA-M	CCCCCCCCCCCCCCCCCC(=O)[O-]	-60.83	C01530	cpd01080
cpd02746_c0	all trans Decaprenyl diphosphate [c0]	C50H82O7P2	-2	FSCYHDCTHRVSKN-UNOAJODNSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-186.37	C04509	cpd02746
cpd02229_c0	Bactoprenyl diphosphate [c0]	C55H90O7P2	-2	NTXGVHCCXVHYCL-NTDVEAECSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-158.28	C04574	cpd02229
cpd11491_c0	3-oxotetradecanoyl-acp [c0]	C25H46N2O9PRS	-2				C05759	cpd11491
cpd11558_c0	10-methyl-3-oxo-undecanoyl-ACP [c0]	C23H41N2O9PRS	-1					cpd11558
cpd11559_c0	10-methyl-3-hydroxy-undecanoyl-ACP [c0]	C23H43N2O9PRS	-1					cpd11559
cpd00906_c0	all-trans-Hexaprenyl diphosphate [c0]	C30H50O7P2	-2	NGFSMHKFTZROKJ-MMSZMYIBSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-298.73	C01230	cpd00906
cpd00343_c0	N-Carbamoyl-L-aspartate [c0]	C5H6N2O5	-2	HLKXYZVTANABHZ-REOHCLBHSA-L	N=C(O)NC(CC(=O)[O-])C(=O)[O-]	-203.96	C00438	cpd00343
cpd01298_c0	Aminoacetone [c0]	C3H8NO	1	BCDGQXUMWHRQCB-UHFFFAOYSA-O	CC(=O)C[NH3+]	-36.68	C01888	cpd01298
cpd00428_c0	2-Oxopropanal [c0]	C3H4O2	0	AIJULSRZWUXGPQ-UHFFFAOYSA-N	CC(=O)C=O	-59.99	C00546	cpd00428
cpd00009_e0	Phosphate [e0]	HO4P	-2	NBIIXXVUZAFLBC-UHFFFAOYSA-L	O=P([O-])([O-])O	-261.974	C00009	cpd00009
cpd00078_c0	Succinyl-CoA [c0]	C25H35N7O19P3S	-5	VNOYUJKHFWYWIR-ITIYDSSPSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCC(=O)[O-]	-862.04	C00091	cpd00078
cpd00449_c0	Dihydrolipoamide [c0]	C8H17NOS2	0	VLYUGYAKYZETRF-SSDOTTSWSA-N	N=C(O)CCCCC(S)CCS	-27.348	C00579	cpd00449
cpd00227_c0	L-Homoserine [c0]	C4H9NO3	0	UKAUYVFTDYCKQA-VKHMYHEASA-N	NC(CCO)C(=O)O	-122.53	C00263	cpd00227
cpd00130_c0	L-Malate [c0]	C4H4O5	-2	BJEPYKJPYRNKOW-REOHCLBHSA-L	O=C([O-])CC(O)C(=O)[O-]	-201	C00149	cpd00130
cpd15342_c0	2-Acyl-sn-glycero-3-phosphoethanolamine octadec-11-enoyl [c0]	C23H46NO7P	0			-300.86		cpd15342
cpd11521_c0	5-methyl-3-oxo-hexanoyl-ACP [c0]	C18H31N2O9PRS	-1					cpd11521
cpd00918_c0	2-Acetamido-5-oxopentanoate [c0]	C7H10NO4	-1	BCPSFKBPHHBDAI-LURJTMIESA-M	CC([O-])=NC(CCC=O)C(=O)O	-141.03	C01250	cpd00918
cpd00249_c0	Uridine [c0]	C9H12N2O6	0	DRTQHJPVMGBUCF-XVFCMESISA-N	O=c1nc(O)ccn1C1OC(CO)C(O)C1O	-185.27	C00299	cpd00249
cpd14698_c0	3-Methyl-1-hydroxybutyl-TPP [c0]	C17H27N4O8P2S	-1	OZAWOYZVNPQFFO-UHFFFAOYSA-M	Cc1ncc(C[n+]2c(C(O)CC(C)C)sc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(=N)[nH]1	-402.1	C15974	cpd14698
cpd14699_c0	S-(3-Methylbutanoyl)-dihydrolipoamide-E [c0]	C13H25NO2S2	0				C15975	cpd14699
cpd00220_c0	Riboflavin [c0]	C17H19N4O6	-1	AUNGANRZJHBGPY-SCRDCRAPSA-M	Cc1cc2nc3c([O-])nc(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	-110.72	C00255	cpd00220
cpd00050_c0	FMN [c0]	C17H18N4O9P	-3	ANKZYBDXHMZBDK-SCRDCRAPSA-K	Cc1cc2nc3c([O-])nc(=O)[nH]c3[n+](CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C	-323.22	C00061	cpd00050
cpd00349_c0	Sedoheptulose 1,7-bisphosphate [c0]	C7H12O13P2	-4	OKHXOUGRECCASI-SHUUEZRQSA-J	O=C(COP(=O)([O-])[O-])C(O)C(O)C(O)C(O)COP(=O)([O-])[O-]	-678.84	C00447	cpd00349
cpd00236_c0	D-Erythrose4-phosphate [c0]	C4H7O7P	-2	NGHMDNPXVRFFGS-IUYQGCFVSA-L	O=CC(O)C(O)COP(=O)([O-])[O-]	-355.62	C00279	cpd00236
cpd00202_c0	DMAPP [c0]	C5H10O7P2	-2	CBIDRCWHNCKSTO-UHFFFAOYSA-L	CC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-439.18	C00235	cpd00202
cpd03487_c0	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine [c0]	C94H153N8O26P2	-3			-751.79		cpd03487
cpd03488_c0	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-L-lysyl-D-alanyl-D-alanine [c0]	C94H155N9O25P2	-2			-709.35		cpd03488
cpd00338_c0	5-Aminolevulinate [c0]	C5H9NO3	0	ZGXJTSGNIOSYLO-UHFFFAOYSA-N	NCC(=O)CCC(=O)O	-112.89	C00430	cpd00338
cpd00070_c0	Malonyl-CoA [c0]	C24H33N7O19P3S	-5	LTYOQGRJFJAKNA-DVVLENMVSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CC(=O)[O-]	-863.66	C00083	cpd00070
cpd11580_c0	Gly-Gln [c0]	C7H13N3O4	0	PNMUAGGSDZXTHX-BYPYZUCNSA-N	N=C(O)CCC(N=C(O)CN)C(=O)O	-152.27		cpd11580
cpd03115_c0	(S)-3-Hydroxytetradecanoyl-CoA [c0]	C35H58N7O18P3S	-4	OXBHKMHNDGRDCZ-UHFFFAOYSA-J	CCCCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-804.43	C05260	cpd03115
cpd12689_c0	3-Oxotetradecanoyl-CoA [c0]	C35H56N7O18P3S	-4	IQNFBGHLIVBNOU-QSGBVPJFSA-J	CCCCCCCCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-796.41	C05261	cpd12689
cpd11560_c0	10-methyl-trans-undec-2-enoyl-ACP [c0]	C23H41N2O8PRS	-1					cpd11560
cpd11561_c0	10-methyl-undecanoyl-ACP [c0]	C23H43N2O8PRS	-1					cpd11561
cpd11552_c0	6-methyl-trans-hept-2-enoyl-ACP [c0]	C19H33N2O8PRS	-1					cpd11552
cpd11553_c0	6-methyl-heptanoyl-ACP [c0]	C19H35N2O8PRS	-1					cpd11553
cpd00834_c0	Phosphopantetheine [c0]	C11H21N2O7PS	-2	JDMUPRLRUUMCTL-VIFPVBQESA-L	CC(C)(COP(=O)(O)O)C(O)C([O-])=NCCC([O-])=NCCS	-347.644	C01134	cpd00834
cpd00438_e0	Deoxyadenosine [e0]	C10H13N5O3	0	OLXZPDWKRNYJJZ-RRKCRQDMSA-N	Nc1ncnc2c1ncn2C1CC(O)C(CO)O1	-5.51	C00559	cpd00438
cpd00438_c0	Deoxyadenosine [c0]	C10H13N5O3	0	OLXZPDWKRNYJJZ-RRKCRQDMSA-N	Nc1ncnc2c1ncn2C1CC(O)C(CO)O1	-5.51	C00559	cpd00438
cpd15399_c0	1,6-anhydrous-N-Acetylmuramate [c0]	C11H16NO7	-1			-224.02		cpd15399
cpd15391_c0	MurNAc 6-phosphate [c0]	C11H18NO11P	-2	NMEMTQKUEVNSPV-MKFCKLDKSA-K	CC([O-])=NC1C(O)OC(COP(=O)([O-])O)C(O)C1OC(C)C(=O)[O-]	-488.5	C16698	cpd15391
cpd01777_c0	Phosphoribosyl-AMP [c0]	C15H19N5O14P2	-4	RTQMRTSPTLIIHM-KEOHHSTQSA-J	N=c1c2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-599.22	C02741	cpd01777
cpd02979_c0	phosphoribosylformiminoaicar-phosphate [c0]	C15H21N5O15P2	-4	QOUSHGMTBIIAHR-KEOHHSTQSA-J	NC(=O)c1ncn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c1N=CNC1OC(COP(=O)([O-])[O-])C(O)C1O	-651.87	C04896	cpd02979
